Cycle,Residual_Delta
37.59398496240601,0.016607372612093073
38.095238095238095,0.013110357355866383
38.59649122807017,0.01146523974588212
39.097744360902254,0.01605134587594297
39.59899749373433,0.017645987859301767
40.100250626566414,0.019925609593277365
40.6015037593985,0.009267940270226191
41.10275689223057,0.014293003855744954
41.60401002506266,0.025490355044900742
42.10526315789473,0.01977985443561594
42.606516290726816,0.00644287154656344
43.10776942355889,0.0031144938970631107
43.609022556390975,0.006633732486802706
44.11027568922306,0.005973271822847674
44.611528822055135,0.00793972229981309
45.11278195488722,0.007734376894579915
45.614035087719294,0.014682094160026598
46.11528822055138,0.014393467803722868
46.616541353383454,0.009228795765633896
47.11779448621554,0.01776765815789854
47.61904761904761,0.013964858404380026
48.1203007518797,0.016277388802278917
48.62155388471178,0.01881552657371413
49.122807017543856,0.015465859627914733
49.62406015037594,0.0059931074343566836
50.125313283208015,0.019549487267169444
50.6265664160401,0.018522813222954567
51.127819548872175,0.01899153072306405
51.62907268170426,0.007566107098467613
52.130325814536334,0.022576558102250135
52.63157894736842,0.014255058673607674
53.1328320802005,0.01135233561196065
53.63408521303258,0.008881863925645111
54.13533834586466,0.009858357221310343
54.63659147869674,0.016375952766005092
55.13784461152882,0.02684012458453114
55.639097744360896,0.010817715389128756
56.14035087719298,0.01787270585937443
56.64160401002506,0.012908950731613845
57.14285714285714,0.013693423344594675
57.64411027568922,0.014378689824836364
58.1453634085213,0.015498494875970199
58.64661654135338,0.016084996226356826
59.14786967418546,0.021317955410719718
59.64912280701754,0.012057005961593339
60.150375939849624,0.00438466845657132
60.6516290726817,0.0228426352340381
61.152882205513784,0.011910465852961023
61.65413533834586,0.008497869800310098
62.15538847117794,0.006101873110398984
62.65664160401002,0.020006753430616465
63.1578947368421,0.013389875916564584
63.65914786967418,0.009135900607039043
64.16040100250626,0.017152231820971586
64.66165413533834,0.01322137424420284
65.16290726817043,0.016837534886121372
65.6641604010025,0.01421154855346584
66.16541353383458,0.014281451469529246
66.66666666666666,0.017814197697933368
67.16791979949875,0.014867471694021339
67.66917293233082,0.01805441180202253
68.1704260651629,0.02381102026088014
68.67167919799499,0.017922164487473753
69.17293233082707,0.02146973829319849
69.67418546365914,0.012374861285221762
70.17543859649122,0.021264159595373196
70.67669172932331,0.012838119516928542
71.17794486215539,0.01645514147632803
71.67919799498746,0.01185976215568386
72.18045112781954,0.008595506755151774
72.68170426065163,0.01921730950966358
73.1829573934837,0.011393012907478055
73.68421052631578,0.003787370128757829
74.18546365914787,0.014392038140641961
74.68671679197995,0.012235201934050482
75.18796992481202,0.01146000645684983
75.6892230576441,0.01849998195823797
76.19047619047619,0.01966490434323908
76.69172932330827,0.016145077169077062
77.19298245614034,0.019240378505690728
77.69423558897243,0.007487605327218339
78.19548872180451,0.009610119895440302
78.69674185463658,0.018139728612326454
79.19799498746866,0.016286179688113394
79.69924812030075,0.012559318290096683
80.20050125313283,0.019912576578687988
80.7017543859649,0.007423804914871364
81.203007518797,0.018988878317298626
81.70426065162907,0.02436804835924212
82.20551378446115,0.00648785870102583
82.70676691729322,0.028171764299465975
83.20802005012531,0.017789989066583495
83.70927318295739,0.018691676245601953
84.21052631578947,0.02184574975338667
84.71177944862156,0.010951690626331247
85.21303258145363,0.017862278499388654
85.71428571428571,0.01472572952484005
86.21553884711778,0.008664339377580314
86.71679197994987,0.021667461003940472
87.21804511278195,0.013315319947442934
87.71929824561403,0.008100197021919019
88.22055137844612,0.021162955639436758
88.7218045112782,0.013774339991105722
89.22305764411027,0.017450580784114326
89.72431077694235,0.012838869862157161
90.22556390977444,0.008687946921269212
90.72681704260651,0.02290768064418045
91.22807017543859,0.01597965802262683
91.72932330827066,0.016059099596824274
92.23057644110276,0.01238948030624097
92.73182957393483,0.01844540416891267
93.23308270676691,0.01448545450656744
93.734335839599,0.008631062963788447
94.23558897243107,0.0193270093387629
94.73684210526315,0.006256167567577407
95.23809523809523,0.010636750210290879
95.73934837092732,0.011494432978594867
96.2406015037594,0.01782376993379813
96.74185463659147,0.024416648662331203
97.24310776942356,0.015061756629980513
97.74436090225564,0.020171743811512637
98.24561403508771,0.010743879261097425
98.74686716791979,0.016039181140888894
99.24812030075188,0.005497262056761246
99.74937343358395,0.011456598621280565
100.25062656641603,0.010487840755382678
100.75187969924812,0.018238796039940088
101.2531328320802,0.03131733030181537
101.75438596491227,0.020685024103693876
102.25563909774435,0.013142262984553349
102.75689223057644,0.006451581662145892
103.25814536340852,0.01831248754967005
103.75939849624059,0.024557894931636647
104.26065162907267,0.024563759477058134
104.76190476190476,0.01704984792821114
105.26315789473684,0.01727168839421442
105.76441102756891,0.036175749127109025
106.265664160401,0.0019780777250382117
106.76691729323308,0.01217594827498555
107.26817042606515,0.025881682605708792
107.76942355889723,0.011890907407248697
108.27067669172932,0.027907625018039617
108.7719298245614,0.009898648539163819
109.27318295739347,0.009406822998450188
109.77443609022556,0.01639327814256411
110.27568922305764,0.01775538969705397
110.77694235588972,0.029158982570063007
111.27819548872179,0.010941537601831483
111.77944862155388,0.024056353192514826
112.28070175438596,0.037244033420401876
112.78195488721803,0.016584291730007066
113.28320802005013,0.025629407643061843
113.7844611528822,0.03053694390555812
114.28571428571428,0.014127211097797911
114.78696741854635,0.022324762809107983
115.28822055137844,0.009085800635886957
115.78947368421052,0.03185292648599912
116.2907268170426,0.019015879955566424
116.79197994987469,0.022274688809203934
117.29323308270676,0.03027235754252958
117.79448621553884,0.026660444922490572
118.29573934837092,0.03229217894610032
118.796992481203,0.03155814646383741
119.29824561403508,0.028592034066883498
119.79949874686716,0.01985567256250792
120.30075187969925,0.032077020058294256
120.80200501253132,0.02597163162247135
121.3032581453634,0.014604861600645395
121.80451127819548,0.031721280935288663
122.30576441102757,0.03145163749046912
122.80701754385964,0.024386133486801374
123.30827067669172,0.023536867694401737
123.8095238095238,0.02262081837477057
124.31077694235589,0.024027680750180296
124.81203007518796,0.026817983404607067
125.31328320802004,0.03653582247276817
125.81453634085213,0.026061790677067535
126.3157894736842,0.028938299165065344
126.81704260651628,0.020771888166549686
127.31829573934836,0.027572733694744268
127.81954887218045,0.03369252973493803
128.32080200501252,0.023637104141394076
128.82205513784461,0.035834455471907
129.32330827067668,0.033260635305050995
129.82456140350877,0.029906304836350837
130.32581453634086,0.03979122909042184
130.82706766917292,0.03522062551429028
131.328320802005,0.028813016808211425
131.82957393483707,0.026597167090063774
132.33082706766916,0.03155717442582985
132.83208020050125,0.03656932828823691
133.33333333333331,0.028740231297344505
133.8345864661654,0.033856082433621884
134.3358395989975,0.04637628496775584
134.83709273182956,0.03281293996652784
135.33834586466165,0.0456803378730627
135.83959899749374,0.039132672038773714
136.3408521303258,0.033718255007108906
136.8421052631579,0.03109741448187847
137.34335839598998,0.047674289384101225
137.84461152882204,0.03907201356677627
138.34586466165413,0.041187105770308506
138.8471177944862,0.05027867136580175
139.34837092731829,0.03593902281159034
139.84962406015038,0.04973395637703015
140.35087719298244,0.03569828396864558
140.85213032581453,0.035880607698724684
141.35338345864662,0.0432369605868934
141.85463659147868,0.04795343347612664
142.35588972431077,0.028851309446544845
142.85714285714286,0.0418351966593906
143.35839598997492,0.0488856345674271
143.859649122807,0.04047473984555245
144.36090225563908,0.054770495071217354
144.86215538847117,0.04154636440556243
145.36340852130326,0.03751043933247339
145.86466165413532,0.06414325552376861
146.3659147869674,0.05476153405564708
146.8671679197995,0.05941490828332128
147.36842105263156,0.051997888665848785
147.86967418546365,0.070186281761427
148.37092731829574,0.046538635693055164
148.8721804511278,0.05345921805167404
149.3734335839599,0.06075363611617392
149.87468671679198,0.052153023102476
150.37593984962405,0.03813055086966642
150.87719298245614,0.06690116258620073
151.3784461152882,0.071659190171954
151.8796992481203,0.03517905663172713
152.38095238095238,0.05563389138369341
152.88220551378444,0.05834954065483286
153.38345864661653,0.059177771927365536
153.88471177944862,0.07565812308523831
154.38596491228068,0.07476739712924076
154.88721804511277,0.08215286535307231
155.38847117794487,0.06746456782466315
155.88972431077693,0.07221632514061709
156.39097744360902,0.07658801139269418
156.8922305764411,0.0690797761204519
157.39348370927317,0.06650037854240257
157.89473684210526,0.07061074468159755
158.39598997493732,0.06855841574244209
158.8972431077694,0.06892002357368213
159.3984962406015,0.07374152589782736
159.89974937343356,0.08358138336384985
160.40100250626566,0.07163964293150173
160.90225563909775,0.06536151460631084
161.4035087719298,0.06894125860819965
161.9047619047619,0.07887135115017552
162.406015037594,0.07883277460696764
162.90726817042605,0.10012681053905134
163.40852130325814,0.08010935505881596
163.9097744360902,0.08113168373422706
164.4110275689223,0.08686342084562146
164.91228070175438,0.08229127145155157
165.41353383458645,0.07941814096783581
165.91478696741854,0.08461108761506363
166.41604010025063,0.08827860606939784
166.9172932330827,0.09217602609268255
167.41854636591478,0.08830829742527636
167.91979949874687,0.08986791618267316
168.42105263157893,0.0936547975016499
168.92230576441102,0.10519835602800377
169.4235588972431,0.09448452663061457
169.92481203007517,0.09040909230381747
170.42606516290726,0.09059375679277305
170.92731829573933,0.08926866510213854
171.42857142857142,0.10053375585580353
171.9298245614035,0.0912582452004191
172.43107769423557,0.09180106839223864
172.93233082706766,0.09021244712524872
173.43358395989975,0.10404094519731025
173.9348370927318,0.11087511796583666
174.4360902255639,0.10370714828815103
174.937343358396,0.09577920654354259
175.43859649122805,0.11051986343437138
175.93984962406014,0.11836996017094238
176.44110275689223,0.10693297747171758
176.9423558897243,0.10335405904983891
177.4436090225564,0.10213078826469359
177.94486215538845,0.11490216520117677
178.44611528822054,0.09922336182990413
178.94736842105263,0.10470776528025914
179.4486215538847,0.11231297414473186
179.94987468671678,0.11276251718614695
180.45112781954887,0.12952585092176483
180.95238095238093,0.10934825487385963
181.45363408521303,0.12626080902590706
181.95488721804512,0.12294892558541308
182.45614035087718,0.11853572172082567
182.95739348370927,0.12689345118210588
183.45864661654133,0.1226151870203385
183.95989974937342,0.12107256684565298
184.4611528822055,0.1289988582372868
184.96240601503757,0.11961908848518493
185.46365914786966,0.11825149889173818
185.96491228070175,0.12560123574769877
186.46616541353382,0.14439036074502645
186.9674185463659,0.130307376334789
187.468671679198,0.14665124968902646
187.96992481203006,0.1313871097866418
188.47117794486215,0.134437386513987
188.97243107769424,0.15762311052528388
189.4736842105263,0.13981720915740267
189.9749373433584,0.14034557315947008
190.47619047619045,0.1500091630282005
190.97744360902254,0.15199077005233397
191.47869674185463,0.13766432037473564
191.9799498746867,0.14488512555713212
192.4812030075188,0.14917151023052805
192.98245614035088,0.14898581544473544
193.48370927318294,0.14174824659700141
193.98496240601503,0.13611699673749303
194.48621553884712,0.1587749737422492
194.98746867167918,0.17299699474875102
195.48872180451127,0.1624498557354753
195.98997493734333,0.16610951843786229
196.49122807017542,0.14179090955716855
196.99248120300751,0.16390965147880035
197.49373433583958,0.16099970228332527
197.99498746867167,0.149358345526659
198.49624060150376,0.17271350709506184
198.99749373433582,0.1634953384122468
199.4987468671679,0.17608077691194596
200.0,0.17491522736289888
