Time,TempMeasured,TempCalibrated
10.974874371859297,60.106158815674526,62.97406641510454
11.045226130653266,62.103008794273386,62.696554303663596
11.115577889447236,62.31423479187726,62.42822440245411
11.185929648241206,61.9214803827361,62.17014635317342
11.256281407035175,61.92329865824202,61.92334893062979
11.326633165829145,59.29666653700492,61.688815941744316
11.396984924623116,60.46273691113331,61.467482303807884
11.467336683417086,61.25931812202426,61.26023031762667
11.537688442211055,60.43857138608019,61.06788615041227
11.608040201005025,60.771770623833056,60.89121654243685
11.678391959798995,62.834563793642886,60.73092575058155
11.748743718592964,59.61265576523374,60.587652740961914
11.819095477386934,58.80391740941728,60.46196864182158
11.889447236180905,60.044232278264936,60.3543744668475
11.959798994974875,62.36844842119596,60.265299117982494
12.030150753768844,60.26897409157217,60.19509767569622
12.100502512562814,58.754995482251104,60.144049983530316
12.170854271356784,60.881689823556755,60.112359532559935
12.241206030150753,58.904316433615286,60.10015265021863
12.311557788944723,61.64216078243372,60.10747799672014
12.381909547738694,59.689017894136974,60.13430637108452
12.452261306532662,60.82276193106633,60.18053082754179
12.522613065326633,58.59676453193327,60.24596710184917
12.592964824120603,58.02622285047805,60.330354345822386
12.663316582914574,60.962497668987986,60.43335616715307
12.733668341708542,60.94306564654928,60.55456197036714
12.804020100502512,60.150562559879,60.69348859357884
12.874371859296483,61.425424795563146,60.849582234515736
12.944723618090451,60.3414021070762,61.022220658136995
13.015075376884422,61.6673561833726,61.21071567704483
13.085427135678392,60.489197223692976,61.41431589480132
13.15577889447236,60.81618800358475,61.63220970121499
13.226130653266331,62.69285166240233,61.86352850765717
13.296482412060302,62.38033149999881,62.10735020951101
13.366834170854272,62.28597694864946,62.362702861950986
13.43718592964824,60.46968299862707,62.62856855440009
13.507537688442211,61.03776232363214,62.90388746821997
13.577889447236181,62.90572505633102,63.18756210145892
13.64824120603015,62.88776052045301,63.47846164381657
13.71859296482412,61.70973644190094,63.77542648438549
13.78894472361809,64.23580862669968,64.07727283420039
13.859296482412061,65.17653463916207,64.38279744516818
13.92964824120603,65.68457892687148,64.69078240656789
14.0,69.06654686477606,65.0
