Time_s,Raw_Signal,Audit_Residual
0.5728643216080402,-0.7972100753275856,-0.025577088554280238
0.5829145728643216,-0.5254944001638262,0.010704409035211634
0.592964824120603,-0.2383829262933855,-0.014564999208073264
0.6030150753768845,0.1227911586535342,0.014191501764116385
0.6130653266331658,0.45710057887133404,0.007801405526652803
0.6231155778894473,0.6440732324926632,-0.005091306629315245
0.6331658291457286,0.8268075781688184,0.010382795940267182
0.6432160804020101,0.955488504509802,0.00662309730317322
0.6532663316582915,0.9276896699212723,0.021284029763759562
0.6633165829145728,0.9202034769189318,0.019111519096633035
0.6733668341708543,0.6819045743119417,-0.0016505311706795107
0.6834170854271356,0.5533440438205411,-0.0004311500082023325
0.6934673366834171,0.23548747086669122,-0.004632415785017017
0.7035175879396985,-0.180092676186158,-0.03191427563103277
0.7135678391959799,-0.42306699745378723,-0.02617256653143623
0.7236180904522613,-0.684472978361199,-0.027435035550168598
0.7336683417085427,-0.9226815707593686,-0.01509876599287912
0.7437185929648241,-0.8815777777900081,0.0013770767856715069
0.7537688442211056,-0.9787481316832372,-0.030522794107943396
0.7638190954773869,-0.7921141223892796,0.03466856773158211
0.7738693467336684,-0.7292840068425908,-0.006295526267992446
0.7839195979899498,-0.5563085749366506,-0.01097817461249875
0.7939698492462312,-0.17583713426992764,-0.018035622492937022
0.8040201005025126,0.14495027522288018,-0.023151835964155515
0.8140703517587939,0.43240840006451203,-0.019730490047528196
0.8241206030150754,0.7229835163507187,0.015664485805941694
0.8341708542713568,0.9630223341377601,0.03355029236012814
0.8442211055276382,0.9410621350114684,0.03576236232952903
0.8542713567839196,0.9661791140238428,-0.015532505058251723
0.864321608040201,0.9168759759392446,0.013348512027742352
0.8743718592964824,0.7778290487930609,-0.02284900264904565
0.8844221105527639,0.4591725898706282,-0.022302528310539582
0.8944723618090452,0.18186725102473375,-0.010089796065845851
0.9045226130653267,-0.07813748951580303,-0.013461502032719522
0.914572864321608,-0.4914031637562061,-0.02490227995853247
0.9246231155778895,-0.6040807470311151,0.00932059569684812
0.9346733668341709,-0.8694449302845921,-0.007936984547576575
0.9447236180904522,-0.9870189105933936,0.00030966503901381354
0.9547738693467337,-0.960181803157104,-0.024697867160601742
0.964824120603015,-0.8919873482810058,0.001046539820895292
0.9748743718592965,-0.65662612695195,0.01171168672374945
0.9849246231155779,-0.453498680253392,0.007815838749127158
0.9949748743718593,-0.12167320124615516,-0.005456286971392956
1.0050251256281406,0.20593020158549044,-0.0008359199476916882
1.015075376884422,0.6540563155299943,-0.0037655650587327416
1.0251256281407035,1.131858914232551,-0.010497720534226287
1.035175879396985,1.3552890574186816,0.0037747764273932225
1.0452261306532664,1.5320211551342293,-0.022553501585942066
1.0552763819095476,1.4317034417422423,0.01316207762424265
1.065326633165829,1.2840557697286572,0.01212019344001496
1.0753768844221105,1.1370862397670694,-0.011374750129328039
1.085427135678392,0.6302068543048551,0.008148094356815377
1.0954773869346734,0.22213377102671691,0.004701303428435419
1.105527638190955,-0.366021956454777,-0.002133544467053475
1.1155778894472361,-0.806254558386831,-0.00750832318687815
1.1256281407035176,-1.0637279045652723,0.026000039964070888
1.135678391959799,-1.3108991845200384,0.024842103625120765
1.1457286432160805,-1.4814720504245926,0.014293955914382301
1.155778894472362,-1.3876594323453573,-0.0001900617342000137
1.1658291457286432,-1.2587524571695572,-0.04232587056470766
1.1758793969849246,-1.0559145394490053,0.020373938026723
1.185929648241206,-0.625764344500636,0.024501332337267392
1.1959798994974875,-0.13302976596095717,-0.030955151001041747
1.206030150753769,0.2891642577705329,-0.016883344871063816
1.2160804020100502,0.8047520520763014,0.016946227815233642
1.2261306532663316,1.180391608875776,-0.03314142050086798
1.236180904522613,1.4163888083115597,-0.00427895825338845
1.2462311557788945,1.4946908066533229,-0.01046943936248703
1.256281407035176,1.429658914930998,-0.019701320903179383
1.2663316582914572,1.3202601321944916,-0.007916754399180439
1.2763819095477387,1.0669271940500968,-0.016093320846105066
1.2864321608040201,0.6210460008302561,0.008181749323613817
1.2964824120603016,0.17321446250301326,-0.019339612883299908
1.306532663316583,-0.3883035451446173,0.04244839847900325
1.3165829145728642,-0.8254089754461124,0.004557309097154319
1.3266331658291457,-1.0484171611998545,0.001599715174036595
1.3366834170854272,-1.373830427270528,0.00954335469280456
1.3467336683417086,-1.4748328030326847,0.04361604195787343
1.35678391959799,-1.4439008722947098,-0.01996632604919501
1.3668341708542713,-1.2738427972804018,-0.0010777953692503147
1.3768844221105527,-1.0169471020315857,0.001851572100282181
1.3869346733668342,-0.6440377754803002,-0.010782266414817951
1.3969849246231156,-0.1550800277671046,0.004170606134441358
1.407035175879397,0.35739562740806063,0.0292807512445903
1.4170854271356783,0.7772624824475278,0.005591024632907243
1.4271356783919598,1.076674111127792,0.023996237969384337
1.4371859296482412,1.3613799334194283,0.008981272250811035
1.4472361809045227,1.5473329374557983,0.020300741043639138
1.4572864321608041,1.4355571921170627,0.006385822631195665
1.4673366834170853,1.3088326562825918,-0.004261103465296064
1.4773869346733668,0.9874165632423141,0.003483792383400492
1.4874371859296482,0.5965770834500671,-0.01308146377781162
1.4974874371859297,0.08941099541018935,-0.021711264690796934
1.5075376884422111,-0.37558391665739144,0.006872836311337794
1.5175879396984926,-0.8708252031095832,-0.012770846294747078
1.5276381909547738,-1.1587033367961614,-0.007952210826436861
1.5376884422110553,-1.3723850263825883,-0.013272854274171995
1.5477386934673367,-1.4708799572655114,0.0327089502815458
1.5577889447236182,-1.4288306875011656,-0.018751665024656736
1.5678391959798996,-1.2649978083884457,0.04009645275330432
1.5778894472361809,-0.900703056583278,0.01546192739210151
1.5879396984924623,-0.5470731780776629,0.012809361666035399
1.5979899497487438,-0.07093439453308513,-0.011596240606281831
1.6080402010050252,0.3668356430161886,-0.027198371839800985
1.6180904522613067,0.7432635518326005,0.022066633997736753
1.6281407035175879,1.204882804202711,-0.00912689112247769
1.6381909547738693,1.3871206686210285,0.00542434742221473
1.6482412060301508,1.4685363653757404,0.015413207057031877
1.6582914572864322,1.4493089338580787,0.01161044274090572
1.6683417085427137,1.249964075312893,-0.03926035599685087
1.678391959798995,0.9595731433974334,0.0173060855950587
1.6884422110552764,0.5767120292754697,0.018100817203341973
1.6984924623115578,0.049473322273262704,0.00461050248978169
1.7085427135678393,-0.39793237439943724,-0.0011613230551140701
1.7185929648241207,-0.7662488138612881,-0.008011516152043926
1.728643216080402,-1.105501610106721,0.02818582076741047
1.7386934673366834,-1.395744304829708,0.008673625868395882
1.7487437185929648,-1.4824895089683627,0.023492809730826455
1.7587939698492463,-1.3598611665884566,-0.016475831069115682
1.7688442211055277,-1.2598300623859096,-0.01057196561988316
1.778894472361809,-0.859926959212407,0.028647469544456308
1.7889447236180904,-0.4544127544150979,-0.005705874759204175
1.7989949748743719,0.005738114051654079,-0.011882513448770735
1.8090452261306533,0.35070789601583263,0.02912327751599443
1.8190954773869348,0.9402779620391652,0.03657166095423871
1.829145728643216,1.145355047033516,0.008418462134606501
1.8391959798994975,1.420610371400618,-0.0029655697260720956
1.849246231155779,1.5203258425733308,-0.007953027533448903
1.8592964824120604,1.53422693078928,0.014954513959124947
1.8693467336683418,1.2253646147992299,-0.009846414998584768
1.879396984924623,0.8880697543062841,-0.0313638270885451
1.8894472361809045,0.5436224046918814,0.030152763188452766
1.899497487437186,0.02637201582313698,0.02345253379533213
1.9095477386934674,-0.44245423464078293,0.003469525427348338
1.9195979899497488,-0.9168780732669459,0.010659811792055456
1.92964824120603,-1.232667036611104,-0.008256700198309423
1.9396984924623115,-1.4265480517763232,-0.0028350413826737256
1.949748743718593,-1.4894426083793624,-0.024607374826239564
1.9597989949748744,-1.4300838036017212,0.01835786388872028
1.9698492462311559,-1.2483636153181428,0.002207171996383245
1.9798994974874373,-0.8583376637758181,-0.041340975136331067
1.9899497487437185,-0.4370529236156311,0.02158073428279786
2.0,0.04073803939651425,-0.00605589349296268
