Time,Raw,Res
1.015075376884422,0.6663686906656221,-0.012038146126365997
1.0251256281407035,1.121618880183523,-0.003233179982048203
1.035175879396985,1.3483743762781992,-0.001797453251077736
1.0452261306532664,1.4697855193287712,-0.02135320481983609
1.0552763819095476,1.4170009372988477,-0.05369595021191359
1.065326633165829,1.3242740018631969,0.009116195984485789
1.0753768844221105,1.1142302788217908,-0.008314992787868273
1.085427135678392,0.6599678710287402,-0.027890594322903316
1.0954773869346734,0.16379548099727492,-0.016082152121489432
1.105527638190955,-0.2537570312615343,0.013580156422308762
1.1155778894472361,-0.7136910105904652,-0.012777541437391723
1.1256281407035176,-1.1633519573829725,-0.01890840991510725
1.135678391959799,-1.3979176504888702,-0.0150706970538879
1.1457286432160805,-1.4808175658728973,-0.004356133322603431
1.155778894472362,-1.466456014686927,-0.014941644673767063
1.1658291457286432,-1.2090438864826938,0.015034636103961161
1.1758793969849246,-1.0454731240190553,-1.364529446287436e-05
1.185929648241206,-0.653266386708254,0.00646019001242954
1.1959798994974875,-0.2424396469910405,0.04745347658756871
1.206030150753769,0.2880923591935449,-0.021153641471168695
1.2160804020100502,0.6737483012062762,-0.021618021667448816
1.2261306532663316,1.074163945202128,0.0011959921689510006
1.236180904522613,1.3173951707731382,-0.03854896484793113
1.2462311557788945,1.4302254253575484,0.021653058891969862
1.256281407035176,1.4579338384427905,0.02599154604020173
1.2663316582914572,1.2939253377980477,0.008250251715293463
1.2763819095477387,1.0106320725098656,0.012737841726197477
1.2864321608040201,0.4812420668858055,0.014235079668369455
1.2964824120603016,0.12177535305844561,0.031999897757112775
1.306532663316583,-0.2771454622129486,-0.009154758229159824
1.3165829145728642,-0.7968180896275124,-0.0010825346402260007
1.3266331658291457,-1.0072504551206312,0.008954854900474268
1.3366834170854272,-1.4295129733052727,-0.012483218939834813
1.3467336683417086,-1.4727149385990592,-0.016349632409349876
1.35678391959799,-1.4714801430201518,0.017336086987324816
1.3668341708542713,-1.2686681334615106,-0.0030489472718454314
1.3768844221105527,-0.9618617882376148,-0.006085844681324571
1.3869346733668342,-0.5833301397096835,-0.020586377943161566
1.3969849246231156,-0.19226503358198457,-0.01911343258392228
1.407035175879397,0.34283670969702434,-0.007518636428804142
1.4170854271356783,0.7836540689534907,0.025764231317337034
1.4271356783919598,1.1958630449977927,-0.010168034759034909
1.4371859296482412,1.347509461405267,-0.008818028197445196
1.4472361809045227,1.4547478869635404,-0.015068043156448835
1.4572864321608041,1.4796652997926822,0.02249568785261913
1.4673366834170853,1.3331138110916494,-0.008983425151905153
1.4773869346733668,1.0922900192678187,0.0192734611199337
1.4874371859296482,0.6311358468296204,-0.011735480306583506
1.4974874371859297,0.21118598810110575,-0.02668612968637756
1.5075376884422111,-0.3945460983175655,0.017551691095100033
1.5175879396984926,-0.8196886653596178,-0.01915352331360043
1.5276381909547738,-1.1133123399600193,0.02453550255675422
1.5376884422110553,-1.3913435476501133,0.022564927276839848
1.5477386934673367,-1.46793884855499,-0.017037426718295494
1.5577889447236182,-1.494606958665719,0.021895204144034147
1.5678391959798996,-1.14616378370745,0.004979409160104853
1.5778894472361809,-0.8728465147536191,0.01863901346369418
1.5879396984924623,-0.4845259145309892,-0.02531033280784145
1.5979899497487438,-0.11508277613989014,-0.02794522089201687
1.6080402010050252,0.2995924164680051,-0.00699682229014653
1.6180904522613067,0.7550263852876032,0.007637128272571259
1.6281407035175879,1.1422498559216483,0.018615106375053283
1.6381909547738693,1.4172438761767396,-0.042367622226375926
1.6482412060301508,1.5153633374385103,0.0022691102713097693
1.6582914572864322,1.5100275540293293,0.01464970344579645
1.6683417085427137,1.2887919569268276,-0.004524029704254492
1.678391959798995,0.9585801516626882,0.02276164597691779
1.6884422110552764,0.49216408869981504,-0.011393406358023344
1.6984924623115578,0.0938037963886226,-0.021357461396862704
1.7085427135678393,-0.3933782119803698,-0.0048585893577028335
1.7185929648241207,-0.798527605314928,-0.011263116693384099
1.728643216080402,-1.102865365711148,-0.017111527325318825
1.7386934673366834,-1.4364274883608672,-0.002679268027117801
1.7487437185929648,-1.4570187970040107,-0.010102947836665667
1.7587939698492463,-1.3457645073990276,0.007224623709670786
1.7688442211055277,-1.2393867081704177,0.0324633349696027
1.778894472361809,-0.8664768851286309,-0.06952080316903185
1.7889447236180904,-0.5154929682397569,-0.0021781303092844725
1.7989949748743719,-0.05327905280109205,0.003086274783969419
1.8090452261306533,0.4241261667831373,-0.03139198626808487
1.8190954773869348,0.8032524561144021,0.013779336435763026
1.829145728643216,1.192211144197807,0.020638039227884725
1.8391959798994975,1.4068666121711018,0.03913725681752772
1.849246231155779,1.5549893144760123,0.02587267552544761
1.8592964824120604,1.4807515232960715,-0.012988035328369205
1.8693467336683418,1.1456329926881286,0.017457834956026094
1.879396984924623,0.9996907186514039,0.0006676140558626555
1.8894472361809045,0.4583564949766095,0.01983534244589405
1.899497487437186,0.13493580940127978,-0.009725886496939314
1.9095477386934674,-0.48346441554802355,0.016484560187663297
1.9195979899497488,-0.8750681758527021,-0.010833599889529517
1.92964824120603,-1.2698728824973209,-0.04719319925280959
1.9396984924623115,-1.4327126647407358,-0.002272735293298307
1.949748743718593,-1.4408803693949679,0.025305048229961536
1.9597989949748744,-1.5378085800248125,-0.00981134416277857
1.9698492462311559,-1.1586444008093724,-0.0032181210133277816
1.9798994974874373,-0.8505776911375025,-0.024441269941832766
1.9899497487437185,-0.44093175576212973,-0.023290854778780196
2.0,-0.11447929365024871,0.0026617468153773433
